tf_target	interaction
TBX5_PBXIP1	0.9062228035312994
TFDP1_RERE	0.9062236326478502
GATA4_CBX3	0.9062240296007236
CUX1_MBD3	0.9062248265831838
ETS2_HSP90B1	0.9062264154599766
E2F4_PRPSAP1	0.9062265277876516
SP2_CPT1B	0.9062267265142825
NFE2L1_RILPL1	0.9062267813211484
ETS2_CAPN1	0.9062270199453173
ZNF146_MRPL12	0.9062273943981567
MEF2C_KAT8	0.9062283862196856
EGR1_MRM2	0.9062293016110432
NFYB_ITGA7	0.9062295328779312
EGR1_HLF	0.9062298320774873
KLF3_DBNDD2	0.9062304072208156
PBX3_CAPRIN1	0.9062308429471893
NFYC_ST3GAL4	0.9062310302022635
ZNF76_MYL6	0.90623121716917
GATA4_IFRD2	0.9062314869090292
TFDP1_MMP15	0.9062316024998264
KLF6_CSNK2A1	0.9062319055824434
SMAD3_PDK2	0.9062319119355753
NFE2L1_SRF	0.9062334417439393
NKX2-5_TADA3	0.9062338952437119
SIX5_TRIM63	0.9062345068762174
CUX1_TMEM14C	0.9062355363405592
FOXJ3_TIMP2	0.9062362121508761
ESRRA_RHOA	0.9062367602781758
PBX3_ATG101	0.9062372173390577
YY1_RNF167	0.9062374527676449
NR4A1_MICAL2	0.9062379230418611
NFIX_COPS6	0.9062380331919555
THRA_CORO1B	0.9062392095306319
SP3_SELENOS	0.9062400578522649
SRF_BCL2L1	0.906240294455055
ERG_CUEDC2	0.906240456043715
CUX1_MRPL21	0.9062413403979572
ZNF24_CHID1	0.9062414151964806
ATF3_MYH7B	0.9062428556482788
MEF2D_PALM2-AKAP2	0.9062430572836901
NKX2-5_EIF4A2	0.9062431258535729
MEF2A_ACACB	0.9062442019587141
HSF2_RNPS1	0.9062446840893119
MYC_GSTP1	0.9062447532490607
CUX1_CAMTA1	0.9062451253037704
MYC_NMRK2	0.9062456437834645
NFIC_CTDNEP1	0.9062469840712589
ZBED1_CSDC2	0.9062470884764363
NKX2-5_MRPL54	0.9062481750365203
MEF2D_CTSF	0.9062489704440807
SP2_PBXIP1	0.9062505189851922
TEF_NUTF2	0.906252132899908
NFIX_ACSL1	0.906252795205649
NFKB1_PTGDS	0.9062531347807803
PBX1_MTA2	0.9062534774256856
ETS2_RPL24	0.9062538837728995
TEF_DNAJB6	0.9062549221939393
HSF1_OSBPL2	0.906255427485401
MEF2D_CBX5	0.9062556325142942
GATA6_HERPUD1	0.9062565852579357
SP1_DAG1	0.906256796642529
MEF2A_TNK2	0.9062572071612015
ESRRA_HSPB6	0.9062577093431841
GATA6_ALPK3	0.906258099188101
SMAD1_DNAJB2	0.9062583350275589
PBX3_RPS10	0.9062588872790409
KLF13_DECR1	0.9062591673697765
TFDP1_ZNF106	0.906259174401266
CUX1_MARK3	0.9062592361231285
STAT4_CIRBP	0.9062598735964635
SMAD1_B4GALT1	0.9062603640623346
KLF2_RAC1	0.9062618082687713
ZFX_PCBP4	0.9062623540305846
ERG_TMBIM1	0.9062629369343396
MEF2D_POMP	0.9062632157883811
SP2_DPP7	0.9062632472688663
SP3_TMBIM6	0.9062638697567575
STAT1_DDIT4	0.9062644600765569
NFIC_S100A10	0.9062654622991174
XBP1_PRKACA	0.9062655958048552
MYC_PMP22	0.9062660191866838
FOXK2_NDRG4	0.90626616226869
YY1_AAMP	0.9062661721395777
MAX_TBC1D17	0.9062663725972033
HEY1_RPL37A	0.9062664337709445
E2F4_SRSF3	0.9062674847460761
MAX_GIT1	0.9062680809870447
ZNF274_MEF2D	0.9062682112766831
PBX3_C18orf32	0.9062682552800372
THRA_MBP	0.9062683388742558
NKX2-5_GOT1	0.9062685922481233
KLF13_TUBA4A	0.9062689734279258
GATA4_FDPS	0.9062691823380765
ETS2_MRPL36	0.9062692019992757
NFYB_HSPB1	0.9062700397798487
EGR1_GNS	0.9062704079514465
ESRRA_PHB2	0.9062704543008517
THRA_PPP2R5A	0.9062707467496788
MEF2A_NRBP1	0.9062720819581611
TEF_RNF14	0.9062723540030686
RFX5_CD74	0.9062724400745834
ZNF274_ATP6V0C	0.9062726717267033
ERF_MAP3K20	0.9062727235888743
MEF2C_RPS3A	0.9062748665902864
SMAD1_GLRX5	0.9062752971445898
SMAD1_LAMB1	0.9062755993182815
HSF1_RAB1A	0.9062765543177276
PBX1_LONP1	0.9062771335022898
NFIX_GRINA	0.9062781240858883
SIX5_TSPAN4	0.9062782676114787
STAT1_GBA2	0.9062785588334052
PBX1_DAB2IP	0.9062790032340472
ZNF24_AKAP13	0.9062805581831122
USF2_LBH	0.906280863775533
NFIC_MYO1C	0.9062828905683937
TBX5_CCND2	0.9062843648551009
TEF_GDI1	0.9062844828213825
CUX1_KIF5B	0.9062856237748536
CUX1_UXT	0.9062857807209559
EGR1_NDUFB3	0.9062872914101023
MEF2D_REXO2	0.9062876985971542
MEF2A_MAP3K6	0.9062887614817745
HEY1_RPS28	0.9062889955839182
PBX1_CMBL	0.9062894562851123
ETS2_TBC1D17	0.9062897159866454
SMAD1_GRHPR	0.9062898643366939
MEF2D_LRRC10	0.9062901707746824
SP1_CLUH	0.9062904012372202
E2F4_CHMP4A	0.9062912917777279
MEF2A_MRPL27	0.9062913135975879
THRB_RPS16	0.9062915817479094
KLF2_PRCC	0.9062918043530112
SP1_GPAA1	0.9062925335989318
E2F4_CREG1	0.9062930411276062
STAT3_EIF3I	0.906293316758088
ZNF146_SUN1	0.9062942049258643
PBX1_YWHAE	0.9062947735862866
ATF3_MGAT4B	0.9062956948536246
TEAD2_ODC1	0.9062957945049587
FOXK2_FHL2	0.9062978602142214
AHR_HSPB1	0.906297980973298
KLF3_TNNT3	0.9062982872313906
ZNF274_TMA7	0.9062983393441857
TEAD2_PPP1R13L	0.9062983759064158
MXI1_FKBP2	0.9062985488217407
HSF1_CHMP4A	0.9062994859615872
SMAD3_NFE2L1	0.9062998425947604
MAX_PLPP1	0.9063001299945814
MEF2A_TMEM8A	0.9063001584720833
ETS2_TOM1	0.9063016285859142
SP1_ATP6AP1	0.9063025961486173
XBP1_PHPT1	0.90630273214047
USF2_CORO6	0.9063035370569253
STAT1_MVP	0.906303591707261
CUX1_PSMD3	0.906303954483378
TFDP1_ATG9A	0.9063044228161041
ZBED1_C11orf58	0.9063045634109662
NKX2-5_KAT8	0.906304958813283
HSF2_RPL9	0.9063052021904646
NKX2-5_VKORC1	0.9063067362490713
MYC_ACSL1	0.9063067487636343
STAT4_MYBPC3	0.9063073536299917
KLF3_RAPGEF1	0.9063074082348054
TFDP1_TRIB2	0.9063078791858832
TFDP1_NT5DC2	0.9063093640713815
YY1_MYL2	0.9063099186984059
ZNF24_METTL26	0.9063106430342178
RFX5_MAP1LC3B	0.906310973217944
KLF2_COX17	0.9063110744103472
TBX5_HSPB2	0.9063112764048564
MEF2D_SPRY1	0.906311339161202
THRB_NES	0.9063114683065127
ATF3_CBX3	0.906311600035835
FOS_TXN2	0.9063121953626535
SMAD1_SMYD1	0.9063123989958635
MEF2A_ERP29	0.9063131569785017
CUX1_CNIH1	0.9063135671454197
TEAD2_SELENOW	0.9063144249285825
USF2_CTDSP2	0.9063146681578202
SP1_ACTA1	0.9063148075579786
SMAD3_CUTA	0.9063149732001896
E2F4_TOMM40L	0.9063149906658157
RFX5_CTDNEP1	0.9063153312169212
KLF7_SGCA	0.9063153901672989
USF2_MRPS23	0.9063155550497989
CUX1_TMED10	0.9063159045207474
TFDP1_AKT2	0.9063162363545803
FOXJ3_ATP1B1	0.9063189137940998
ATF7_RPL27A	0.906319277113329
ZNF274_ALAS1	0.906319753005391
ZNF146_CKB	0.9063200469175032
NKX2-5_INPPL1	0.9063209399160027
ZNF76_RPS15	0.9063210605902547
KLF6_TBC1D17	0.9063213732837115
MYC_HCFC1R1	0.9063219361092847
ATF3_MDH2	0.906322930216848
GATA6_HTRA3	0.9063231933334154
PBX1_B4GALNT3	0.9063236621153143
EGR1_SFXN3	0.906323910728968
TEAD2_GBA2	0.9063241934359814
ETS2_POLDIP3	0.9063242190066159
KLF7_RACK1	0.9063245313299149
MXI1_SLC9A3R2	0.90632500627325
PBX1_IER2	0.9063255249727336
ZNF274_AEBP1	0.9063259089243185
NFE2L1_PRNP	0.9063268112523952
ZFX_JTB	0.9063271680710838
SMAD1_MSL1	0.9063281292704535
KLF3_COPZ2	0.9063287441218153
MYC_TNIP1	0.9063297631286598
ATF3_HDGF	0.9063298436363376
MEF2D_TMEM63B	0.9063308803879455
E2F4_CMBL	0.9063315421413023
FOXN3_RPL32	0.9063318207170548
THRA_APBB1	0.9063326657195768
ZNF24_RPS6	0.9063337752504164
KLF2_GPS2	0.9063339044597966
MEF2D_GALNT16	0.9063357144418432
HSF2_GTF3A	0.9063364487391106
ZBED1_ECHS1	0.9063372317702859
NKX2-5_WEE1	0.9063374412091563
PBX1_IFI6	0.9063378170811593
KLF9_ZMYND11	0.9063384989069295
NFYB_RPL10	0.9063387158296076
NKX2-5_PRRC2B	0.9063398519344231
XBP1_ATP1B1	0.9063398997296326
MEF2C_GSE1	0.906340719910908
TEAD2_LSM4	0.9063411116125648
FOXK2_PHB2	0.9063418256094716
MEF2A_ACAA2	0.9063419352802763
TEAD2_SLC39A14	0.906342160443751
MEF2D_WBP4	0.9063428397405527
SRF_CYB5R1	0.9063440679782271
KLF13_KLHDC3	0.9063440799594051
TFDP1_PRRX1	0.9063443316687368
ETS2_HMGN2	0.9063443817595338
MEF2C_VAMP3	0.9063446532222507
MAZ_IFITM3	0.906345143668811
YY1_TMEM120A	0.9063452393863627
ETS2_NCOR2	0.9063457737217615
STAT1_ENTPD6	0.9063465348956962
ATF3_ADD1	0.9063467363726067
MAZ_ATF4	0.9063474594043626
SMAD1_SPG7	0.9063487500419722
NFIX_EEF1A1	0.9063488439087621
MEF2D_SLMAP	0.9063492941831323
SP1_PSMC5	0.9063492980010119
SP1_LTBP3	0.9063504051831128
TFCP2_CTSB	0.9063531315098659
MAX_PSMG2	0.9063533320256845
ATF7_PPP2R5C	0.9063537372069264
MEF2C_NFYC	0.9063538259450105
SRF_ACTA1	0.9063547409850478
TFDP1_HADH	0.9063547714183662
E2F4_MYH6	0.9063548731390854
NFIC_MYL2	0.9063553224139037
SP1_MATR3	0.9063556443922978
ESRRA_CD59	0.9063556757340383
ATF7_GMPR	0.9063575946609153
GATA6_NDRG1	0.9063594026653607
PBX3_DUT	0.9063610105762829
HSF2_IGF2	0.9063621006682311
EGR1_SLC27A1	0.9063630104640417
KLF2_OAZ2	0.9063641473579737
TEAD2_KLF6	0.9063642982284174
GATA6_PPP1R13L	0.9063645227387593
PBX3_RBBP7	0.906364538544887
STAT1_HTRA3	0.906364574730915
STAT1_CDK16	0.9063655414191905
MEF2A_SEMA3B	0.9063665848227132
KLF13_SLC35A4	0.9063673636327613
ZNF24_B4GALT2	0.9063675262446604
KLF2_GABARAPL1	0.9063675569278314
NFIC_RPLP1	0.9063685588154242
PBX1_USP28	0.9063700997183268
SMAD1_SLC25A4	0.9063706527260629
THRA_MITF	0.9063709948000159
MEF2A_NAGLU	0.9063711398427545
THRB_TPI1	0.9063712568154159
ATF7_TAX1BP3	0.9063715404589792
PBX1_RHOBTB3	0.9063716816879795
NFIC_TSPAN9	0.9063721641291234
ERF_SLC6A6	0.9063736933029602
ERG_PNPLA2	0.9063740256216581
TEAD2_STAT3	0.9063743343317769
SP3_SMIM4	0.9063751025064211
MEF2A_MRPL2	0.906377860062322
HSF2_SMYD1	0.9063780584918145
MAX_LONP1	0.9063786869706283
CUX1_GRB2	0.9063787320595769
THRA_DYNC1H1	0.906378826886626
KLF3_CLIC4	0.9063789659784803
SP1_FITM1	0.9063789789742773
NFE2L1_TOM1	0.9063790829435523
FOS_BAG3	0.9063795715683324
NR4A1_ZEB2	0.9063798304404697
ZNF24_RPS19BP1	0.9063803104204331
E2F4_THRAP3	0.9063809017826123
ZNF146_ECH1	0.9063811303427761
MEF2A_SLBP	0.9063812023456332
ZNF24_SF3B1	0.9063825128820302
BHLHE40_SPAG7	0.9063839840891228
MEF2D_GOLIM4	0.9063842629255762
STAT3_GRHPR	0.9063844964929662
MEF2C_ZNF532	0.9063845073646021
YY1_YWHAG	0.9063848482829189
YY1_AKAP1	0.9063853596147617
NFIC_CKB	0.9063856182593781
YY1_SSNA1	0.9063857499486219
ZNF274_H1F0	0.9063864290278643
FOXN3_CALM2	0.9063864988771894
NFIC_MRPL24	0.9063875855337287
ZBED1_CSNK1E	0.90638843595387
HSF1_APP	0.906388484923243
NFIX_COX6B1	0.9063889425719625
MAX_PTGES3L	0.9063894568573554
FOXK2_SPAG7	0.9063896998616056
MEF2A_KRCC1	0.9063899871575162
MAX_VWF	0.906390664535137
EGR1_PXDN	0.9063908454220722
E2F4_ATP13A3	0.9063909751845476
AHR_CRIP2	0.9063909905987821
FOS_CALM3	0.9063921287001333
MEF2A_CCDC97	0.9063927658304206
USF2_NAPA	0.9063936273459208
FOXK2_CHMP2A	0.9063943070849615
CUX1_LITAF	0.9063945241519249
ZNF274_MAP1LC3B	0.9063956718957489
ETS2_SAT1	0.9063961139688865
SRF_MYADM	0.9063961874194213
HSF1_RNF41	0.9063964186770489
STAT1_TM4SF1	0.906396553666785
ZNF146_RHOB	0.9063967209709912
SP3_AKTIP	0.9063987169332026
KLF6_MSI2	0.9063993536466737
STAT3_SCYL1	0.9063998414362076
FOS_APOBEC2	0.9064026294926317
FOXJ3_MYL12A	0.9064027972461383
TBX5_JUNB	0.9064036556005601
FOXK2_ANXA2	0.9064036753197681
HSF2_ATG9A	0.9064038125544079
ERF_GPS2	0.9064038846862643
ETS2_RASL12	0.9064040146248646
KLF2_NDUFV2	0.9064040668957848
KLF13_DNAJC8	0.9064042360909855
YY1_CLU	0.9064044000929405
CUX1_CYB5B	0.906404869126165
KLF2_BNIP3	0.9064050286458242
THRA_THBS1	0.9064051220070041
NR4A1_ATP2B4	0.9064052934165513
ZFX_TBCB	0.90640540028476
GATA6_NAA38	0.9064057984225891
MEF2C_AZIN1	0.906406794699886
AHR_RPS11	0.9064068562833899
HEY1_MRAS	0.9064074018037207
MAX_PPP2R5A	0.9064074551088188
ZNF274_LBH	0.9064078305327223
CUX1_B4GALNT3	0.9064079591762448
ATF7_SCN1B	0.9064083324129806
MEF2A_PACS2	0.9064083484015844
MEF2D_GPBP1	0.9064084816977256
BHLHE40_GNB2	0.9064088515587192
KLF2_RPS29	0.9064095002374456
TBX5_NEDD8	0.9064096251193263
RFX5_RPL10A	0.9064097500591213
MYC_DNAJB5	0.9064098941386924
KLF9_PICALM	0.9064103269553168
ZNF146_MYL9	0.9064107545296853
NFYC_TPM4	0.9064110523345408
ETS2_LYNX1	0.9064114392568283
HSF2_SEPT9	0.9064119251377568
TEAD2_PSENEN	0.9064130385342932
SP2_AIP	0.9064133745453693
KLF9_PLD3	0.9064135675992026
PBX3_AP2A1	0.9064141979165256
CUX1_EIF4B	0.9064145438290252
PBX1_COQ8A	0.9064149182096563
ZNF24_TMEM14C	0.906415426283121
HEY1_ADD1	0.9064157902716525
KLF6_GM2A	0.9064161549330806
RFX5_RHOB	0.9064176958400518
MEF2C_PEBP1	0.9064179804924738
E2F4_GIT1	0.9064180096399457
MEF2C_CAT	0.9064190080836458
STAT3_CTBP1	0.9064192870136845
TBX5_MT1E	0.9064193705901336
STAT1_PLEKHA2	0.9064195183428531
HSF2_NDUFS7	0.9064198341224453
KLF9_UBL4A	0.9064203514223556
USF2_CALM1	0.9064204572741357
PBX1_FLII	0.9064206429730913
FOXK2_HSPB6	0.9064207735818414
KLF7_RPS15	0.9064210673213718
NFIX_FSTL1	0.9064223722700071
ZNF24_SNN	0.9064227201707484
STAT4_TNNT2	0.9064236546609228
KLF6_ELF1	0.9064246289821001
TBX5_CCAR2	0.9064248382401059
MEF2D_MMP2	0.9064252955706997
SP3_MPV17	0.9064253299615455
MEF2D_SH3RF2	0.9064262579538636
MXI1_VEGFB	0.9064276729948229
KLF2_EIF3K	0.9064277352769952
SIX5_ANP32A	0.9064285353372397
MEF2C_BCL9L	0.9064300587349633
ERG_SNTA1	0.9064309103883728
KLF9_ZBTB16	0.9064315251038352
ATF3_PSMB3	0.9064316227488238
PBX3_USP11	0.9064316872118744
PBX3_MITF	0.9064322018506558
TFDP1_COX6A2	0.9064326034980791
HSF1_BCL7C	0.9064334752255491
NKX2-5_DUS1L	0.9064347589867711
ERG_EZR	0.9064348607450283
GATA4_PPP2R1A	0.9064348616219808
FOS_TLN1	0.9064349491105811
TFDP1_INPPL1	0.9064350158799506
KLF9_ID3	0.9064352391189734
SRF_COMT	0.9064362519975946
ZNF76_CTSD	0.9064367257980899
ZFX_CNBP	0.9064373257315822
HSF1_PHF23	0.9064374443990119
KLF2_CKS1B	0.9064381479814393
HSF1_SF3B1	0.9064382684795383
SMAD1_SAMD4A	0.9064383776254095
FOXN3_TECR	0.9064386415972957
CREB3L2_EIF4A1	0.9064391194710422
NFE2L1_COX14	0.9064398321420619
TEF_HEG1	0.9064402973493145
ZNF274_NDUFA4L2	0.9064404816301634
TFDP1_NUDT22	0.9064431653697278
NFIC_ANP32A	0.9064432278294849
NR4A1_DPM3	0.9064435002600814
ERF_HES1	0.9064437103519021
MEF2C_BCKDK	0.9064454247144188
STAT1_MLEC	0.9064457241761149
ZBED1_TLN1	0.9064459033520469
NKX2-5_GRK2	0.9064459262127107
HSF2_DUSP3	0.906446261160467
STAT3_SPRYD3	0.9064463213396357
ESRRA_SERPINB6	0.9064472414526497
SP1_ADCY5	0.9064476024760528
TEF_TBCB	0.9064489636218067
FOS_STOM	0.9064495555387069
ZNF76_RPL13A	0.9064498156032001
HSF2_IGFBP2	0.9064505303370372
KLF13_NR2F2	0.9064525596525083
NR2F2_BSG	0.9064529273573094
MAX_SPOP	0.906452984607609
GATA4_ACAA1	0.9064538195460651
THRA_UBE2J2	0.9064556791242149
PBX3_ZFP91	0.9064568579164914
E2F4_PMPCA	0.906457008099075
NFIX_AEBP1	0.9064570918814618
ZBED1_UBE2V1	0.9064581596422479
HSF2_ZCCHC24	0.9064582451973122
E2F4_METTL5	0.9064584864544558
KLF3_RHOQ	0.9064585118413498
MAX_ATPAF1	0.9064592302629091
PBX3_RPS17	0.9064594605680408
CREB3L2_AQP1	0.906459865860762
ATF3_ST6GALNAC6	0.9064606548013577
ERG_C3	0.9064606743056405
TEAD2_SSPN	0.9064611906651169
SMAD1_EIF3K	0.9064615832925513
FOXJ3_PYGB	0.9064620552048378
KLF7_NFE2L1	0.9064622049692963
EGR1_WBP4	0.9064627137689296
ETS2_ESYT1	0.9064635884597974
EGR1_NDUFC1	0.9064645756595295
SIX5_CDK18	0.9064648136215185
ATF7_PPIA	0.9064652767796142
ATF7_POLR3GL	0.9064654929334879
ERG_CERS2	0.9064664471939223
HSF1_GRK5	0.9064672681880814
TEAD2_DNM2	0.9064675313927721
USF2_BAG3	0.9064685254726379
ZFX_ATP6AP1	0.9064689124597497
MAX_RASSF1	0.9064691093337194
STAT1_FBLN1	0.9064692473866206
ERF_ERF	0.9064698382983183
PBX1_STAU2	0.9064701757695638
TEAD2_NAA38	0.9064703757589981
PBX1_WASF2	0.9064714360685623
ZNF24_DMWD	0.9064723008658717
ETS2_SMYD1	0.906472393561224
SMAD1_FBLIM1	0.906472708887033
SP3_CDC42BPB	0.9064728348943094
MAX_RNF41	0.9064733039133619
ZNF24_LRRC20	0.9064738746299901
SRF_PCBP4	0.90647429398623
FOXN3_ANXA6	0.9064774668262374
TBX5_LYNX1	0.9064774720134852
MEF2D_ETV1	0.9064775812725621
MAX_HSPD1	0.906477621335491
NFE2L1_RPS29	0.9064783177403988
NFE2L1_TMEM141	0.906478365313417
ERF_WNK1	0.90647869777342
CUX1_DVL3	0.9064807390354914
ATF3_ZFP36L2	0.9064810314437272
THRA_POLR2H	0.9064811028078379
XBP1_PTMA	0.9064812139979322
HEY1_PKIG	0.9064816998787598
ZNF146_DSTN	0.9064823704379434
EGR1_HIPK3	0.9064824261309736
PBX1_MRPS28	0.9064830303607765
MEF2A_CCNL2	0.9064834585844469
THRB_RRAD	0.906485202464038
GATA6_KLHDC3	0.9064853904157505
ZNF24_DVL1	0.9064860479564805
STAT3_COX7A1	0.9064862146644833
THRA_RPS27L	0.9064867081694267
TEAD2_SSR4	0.9064868037687276
TEAD2_MDH2	0.9064873233076726
GATA4_LAMTOR1	0.9064875219621747
NFIC_DYNLT1	0.9064875308713112
USF2_POLR2L	0.9064875764297314
CUX1_WDR13	0.9064876810362821
EGR1_RPS17	0.9064883222068589
NFIC_TUBB6	0.9064884470415431
MAZ_LGALS3	0.9064884939494684
KLF2_CDK9	0.906490196523448
SIX5_PHB2	0.9064903282793206
KLF6_MASP1	0.906490661227446
MEF2A_OAF	0.9064908812872512
FOXN3_MYH7B	0.906491062867289
CREB3L2_SLC9A3R2	0.9064912193129259
ETS2_PTGFRN	0.9064920163443366
NKX2-5_PERM1	0.9064920645574944
HSF1_PNRC2	0.9064921785096977
MYC_TXN2	0.9064922891470151
ATF7_UBXN1	0.9064927211791565
KLF6_LRRFIP2	0.9064928297047964
XBP1_ADPRHL1	0.9064932098388414
HSF1_HEYL	0.9064940757869587
MYC_COL4A1	0.9064943460632287
ATF3_TRIP10	0.9064945954496236
STAT3_PFDN5	0.9064953737496491
HSF2_PPP2R1A	0.9064956785285255
HSF2_RYR2	0.9064956999723399
YY1_UBE2V1	0.9064957201917496
NR4A1_ACTN4	0.906496147158419
THRA_TOMM5	0.9064975633196714
SP3_TMEM129	0.9064992410266837
FOXK2_TRMT112	0.906500027881396
SMAD1_CXCL12	0.9065002668709332
ERG_YWHAZ	0.9065009617648865
NFIX_TNIP1	0.9065012122387857
PBX1_GLYR1	0.9065016683189617
NFE2L1_BCL2L2	0.9065023144325672
CUX1_ANKMY2	0.9065035033380937
PBX3_GM2A	0.9065046155299517
ESRRA_PDLIM1	0.9065053822616258
HEY1_PSMC5	0.906505761397763
NFE2L1_CCDC107	0.9065065902787794
STAT1_TM7SF2	0.9065074456871142
PBX1_PARVB	0.9065075738213911
NR4A1_MEF2D	0.9065084982329673
MEF2C_NUDT8	0.9065086132904907
TEAD2_GABARAPL1	0.9065088544364138
ETS2_RPL15	0.9065092067738281
ZBED1_CORO6	0.9065100965391362
ERF_PLXNB2	0.9065101178949069
ZNF24_HSPE1	0.9065108034938445
MYC_CCND1	0.9065108575009302
SP2_GSTP1	0.9065112849328187
HSF1_TSSC4	0.9065117405643757
NKX2-5_TUBA1B	0.9065122122193419
TEF_GPAA1	0.9065124797740362
MAX_STK25	0.9065127882539417
CUX1_ZDHHC7	0.90651317998691
MYC_SMYD2	0.9065134612695736
PBX1_PHB	0.906514023036831
MAX_ARHGAP17	0.9065146276176745
ERF_COX14	0.9065147118546759
SMAD1_SGTA	0.9065151431094997
NR4A1_DPP7	0.9065153404930342
KLF3_PSMB6	0.9065154070683908
GATA6_RPL26	0.9065155522789287
MEF2A_OCIAD1	0.9065158057689516
HEY1_C11orf58	0.9065159763006554
TEF_PA2G4	0.9065165090699078
MYC_H1F0	0.9065189194829237
NFE2L1_GYG1	0.9065189440466261
NR4A1_APH1A	0.9065195982769481
GATA4_ARAP1	0.906519850848555
KLF6_DBP	0.9065206841022327
TFDP1_C9orf16	0.9065213559904665
PBX3_UBE2J2	0.9065215911820047
CUX1_KHSRP	0.9065219200841286
GATA6_CLTB	0.9065226452531314
NR4A1_TIMP1	0.9065231896090563
ZNF24_STMN1	0.9065232803538894
SRF_ADRM1	0.906525076983512
KLF3_LIMCH1	0.9065262174582842
PBX3_YPEL2	0.906526254242366
FOS_ABLIM3	0.9065273641430978
SP3_ARPC4	0.9065281888969607
SRF_CLIC4	0.9065283134734567
TBX5_SPTAN1	0.9065289452265743
GATA4_MYO18A	0.906529132329191
E2F4_MGLL	0.9065293711221463
E2F4_CUL1	0.9065297992761763
MEF2A_SHISA4	0.9065306662629431
PBX3_CTBP2	0.9065312697967093
MEF2D_HDAC11	0.9065312749802086
MEF2A_PARVB	0.9065315682845126
NFIC_MRPL12	0.9065319285201113
NKX2-5_PALMD	0.9065320247108981
NR4A1_NDUFV2	0.90653207060143
ZNF146_ECHS1	0.9065326099555774
ZBED1_CD9	0.9065328193603311
MAX_PSMB4	0.9065334084205545
KLF9_BNIP3	0.9065338789125645
EGR1_GPNMB	0.9065339914834865
TFDP1_RNPEPL1	0.9065347357000471
KLF2_TIMP1	0.9065351794051866
PBX1_HEBP2	0.9065372690844111
SIX5_DNAJC4	0.9065375227016201
THRB_MFGE8	0.9065385749397606
SP3_COX6A2	0.9065388086669084
NFE2L1_CRY2	0.9065391031925041
GATA4_ARHGEF17	0.90653958374
SP3_SOD2	0.9065398235709567
MEF2C_CD93	0.9065401595437105
KLF9_SMIM4	0.9065412263367182
USF2_PLPP7	0.9065414937261524
MEF2C_LDHA	0.9065426473269605
HSF1_AFG3L2	0.9065434902682207
THRA_PDGFRA	0.9065445360814601
BHLHE40_CFLAR	0.9065449140892714
E2F4_RMND5B	0.9065459889872345
SP3_HSP90B1	0.9065463556927744
NR4A1_SCHIP1	0.9065476616300789
NKX2-5_VCL	0.9065489367208451
FOXJ3_NES	0.9065498480440884
TEF_ADCY6	0.9065498768577004
ATF3_FBLN1	0.9065505220428809
GATA4_EPHX1	0.9065524647784347
CUX1_HNRNPH1	0.906552687607298
MEF2C_SEC11A	0.9065528629001541
ZNF24_GOLGA2	0.9065533044232588
E2F4_DNAJC5	0.9065539303062837
TEF_DEXI	0.906555270720347
NFE2L1_PKP2	0.9065559394684974
ATF3_RPS8	0.9065560992889975
NFYC_VAMP5	0.9065574676074809
HEY1_PPP2R5C	0.9065578246767673
HEY1_ECI1	0.9065579827495935
NR4A1_TMSB10	0.9065581644166842
HSF2_PSMB5	0.9065584589220931
ESRRA_IGFBP4	0.9065584941290478
NFIX_ACTA1	0.9065592349195548
CUX1_SKP1	0.90655977317661
NFIC_ATP1A2	0.9065599740993995
MEF2C_NACA	0.9065603957392853
THRA_TYROBP	0.9065606900878393
SP2_DDX5	0.9065607525759283
ERG_PDLIM1	0.9065625505692441
ZFX_GPAA1	0.9065628055580719
YY1_AURKAIP1	0.9065630496904491
PBX3_ARHGAP10	0.906563312794827
ATF3_DAD1	0.906564851113687
NKX2-5_CXXC5	0.906565740707717
CREB3L2_H3F3B	0.9065658027747893
TFDP1_APOA1	0.9065659900273668
KLF9_SYNM	0.9065661061783318
NFIC_PNKD	0.9065666761807474
YY1_MATR3	0.9065671282551362
SMAD1_IMPDH2	0.9065676798811404
SIX5_MB	0.9065688078265126
EGR1_GADD45A	0.9065694061535792
THRA_SIPA1L2	0.9065695973773842
TEF_CYB5R1	0.9065700522413049
PBX3_PDXP	0.9065706381601822
ZNF24_PABPC4	0.9065716487608668
MEF2D_RPS10	0.906572208510566
ZNF24_PSMD6	0.9065732384814229
MEF2A_RSAD1	0.9065735426508169
EGR1_SELENOT	0.9065745315564655
STAT1_MAP3K20	0.906575267021366
MYC_COL4A2	0.906575684806584
SP2_GRHPR	0.9065761357500755
MAX_PRPSAP1	0.9065763146615775
ATF3_DDX3X	0.9065766858070742
NFYC_EPAS1	0.9065768303426314
TEAD2_COPZ2	0.9065774704661119
ATF3_TSPAN4	0.9065782264350682
PBX3_SLC12A7	0.906578578836701
SP3_CDH13	0.9065785993619961
MEF2D_CENPX	0.9065792840625375
EGR1_AKIRIN1	0.9065799205843437
MEF2A_HSD17B12	0.9065805408514223
NKX2-5_SGTA	0.9065816570129402
THRA_PRPSAP1	0.9065822180390888
ERF_EIF6	0.906582292355743
ETS2_CS	0.906582552990977
NFYC_NFIX	0.9065827215826286
AHR_RPL19	0.9065835263591275
ATF2_C12orf57	0.906583598260482
HSF2_IMMT	0.906583834994625
SMAD1_PAF1	0.9065847236474825
HEY1_ACSS1	0.906585012893385
